NVRID,NAMN,SKYDDSTYP,BESLSTATUS,URSBESLDAT,URSGALLDAT,SENGALLDAT,LAN,KOMMUN,IUCNKAT,FORVALTARE,AREA_HA,LAND_HA,VATTEN_HA,SKOG_HA,GEOSTATUS,DIARIENR,LAGRUM,BESLMYND
2000077,Persgärde,Naturreservat,Gällande,"""1996-12-19T00:00:00.000Z""","""1997-04-28T00:00:00.000Z""","""2008-03-25T00:00:00.000Z""",Blekinge Län,Karlshamn,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Blekinge län,59.55,59.42,0.14,50.344,Justerad mot fastighetskarta,231-6657-94,Miljöbalken,Länsstyrelse
2000593,Eahagen-Öglunda ängar,Naturreservat,Gällande,"""1975-12-19T00:00:00.000Z""","""1975-12-19T00:00:00.000Z""","""1975-12-19T00:00:00.000Z""",Västra Götalands Län,Skara,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Västra Götalands län,345.98,158.68,187.25,97.543,Justerad mot fastighetskarta,11.121-841-75,Naturvårdslagen,Länsstyrelse
2013552,Hulteglänn,Naturreservat,Gällande,"""2008-02-20T00:00:00.000Z""","""2008-03-22T00:00:00.000Z""","""2008-03-22T00:00:00.000Z""",Kalmar Län,Oskarshamn,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Kalmar län,55.79,51.27,4.58,50.725,Slutligt inmätt,511-1288-06,Miljöbalken,Länsstyrelse
2000662,Stormyrskogen,Naturreservat,Gällande,"""1997-02-03T00:00:00.000Z""","""1997-02-17T00:00:00.000Z""","""1997-02-17T00:00:00.000Z""",Västernorrlands Län,Ånge,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västernorrlands län,422.53,408.01,14.48,277.022,Justerad mot fastighetskarta,231-11659-95,Naturvårdslagen,Länsstyrelse
2002923,Marstalla,Naturreservat,Gällande,"""2004-11-29T00:00:00.000Z""","""2004-12-31T00:00:00.000Z""","""2004-12-31T00:00:00.000Z""",Uppsala Län,Heby,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Uppsala län,170.82,170.68,0.05,168.375,Slutligt inmätt,511-1676-03,Miljöbalken,Länsstyrelse
2000727,Trättestad,Naturreservat,Gällande,"""1959-01-31T00:00:00.000Z""","""1959-02-21T00:00:00.000Z""","""1959-02-21T00:00:00.000Z""",Västra Götalands Län,Tanum,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Västkuststiftelsen,2.45,2.46,0,2.158,Justerad mot fastighetskarta,IIIÖ-8358 1435-228,Naturvårdslagen,Länsstyrelse
2022092,Rollsö,Naturreservat,Gällande,"""2010-05-04T00:00:00.000Z""","""2010-05-31T00:00:00.000Z""","""2010-05-31T00:00:00.000Z""",Blekinge Län,Karlskrona,"0, Områden som ej kan klassificeras enligt IUCN: s system.",Länsstyrelsen i Blekinge län,71.21,9.62,61.62,4.76,Justerad mot fastighetskarta,511-8358-07,Miljöbalken,Länsstyrelse
2020165,Vormforsen,Naturreservat,Gällande,"""2009-12-14T00:00:00.000Z""","""2010-01-08T00:00:00.000Z""","""2010-01-08T00:00:00.000Z""",Västerbottens Län,Lycksele,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västerbottens län,57.22,38.15,19.16,33.49,Slutligt inmätt,511-11558-2009,Miljöbalken,Länsstyrelse
2001531,Linnebjer,Naturreservat,Gällande,"""1980-12-04T00:00:00.000Z""","""1981-01-17T00:00:00.000Z""","""1981-01-17T00:00:00.000Z""",Skåne Län,Lund,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Skåne län,38.34,38.39,0,25.696,Slutligt inmätt,11.1211-2596-80 (1281-218),Naturvårdslagen,Länsstyrelse
2002945,Sörbo södra,Naturreservat,Gällande,"""2009-12-16T00:00:00.000Z""","""2010-01-16T00:00:00.000Z""","""2010-01-16T00:00:00.000Z""",Uppsala Län,Heby,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Uppsala län,29.11,29.11,0,27.343,Slutligt inmätt,511-10317-09,Miljöbalken,Länsstyrelse
2002314,Hackareviken,Naturreservat,Gällande,"""2014-06-17T00:00:00.000Z""","""2014-11-06T00:00:00.000Z""","""2014-11-06T00:00:00.000Z""",Jönköpings Län,Eksjö,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Jönköpings län,21.62,0.99,0,18.497,Slutligt inmätt,511-451-2012,Miljöbalken,Länsstyrelse
2044383,Krokån,Naturreservat,Gällande,"""2015-12-04T00:00:00.000Z""","""2016-01-09T00:00:00.000Z""","""2016-01-09T00:00:00.000Z""",Västerbottens Län,Umeå,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västerbottens län,30.37,30.4,0,29.58,Slutligt inmätt,511-8804-2011,Miljöbalken,Länsstyrelse
2013461,Kvill,Naturreservat,Gällande,"""2007-12-11T00:00:00.000Z""","""2008-11-20T00:00:00.000Z""","""2008-11-20T00:00:00.000Z""",Kalmar Län,Vimmerby,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Kalmar län,29.38,29.4,0,22.364,Slutligt inmätt,511-9576-05,Miljöbalken,Länsstyrelse
2013412,Svartkärr,Naturreservat,Gällande,"""2007-10-22T00:00:00.000Z""","""2007-11-12T00:00:00.000Z""","""2007-11-12T00:00:00.000Z""",Örebro Län,"Lekeberg, Örebro","0, Områden som ej kan klassificeras enligt IUCN: s system.",Länsstyrelsen i Örebro län,3.59,3.71,0,3.094,Slutligt inmätt,5112-12484-2007,Miljöbalken,Länsstyrelse
2001228,Päivävuoma,Naturreservat,Gällande,"""2003-06-05T00:00:00.000Z""","""2003-06-27T00:00:00.000Z""","""2003-07-03T00:00:00.000Z""",Norrbottens Län,Gällivare,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Norrbottens län,2758.84,2688.28,70.4,757.866,Slutligt inmätt,511-2031-00,Miljöbalken,Länsstyrelse
2042750,Anderåsberget,Naturreservat,Beslutat,"""2015-02-09T00:00:00.000Z""","""2017-01-20T00:00:00.000Z""","""2017-01-20T00:00:00.000Z""",Dalarnas Län,Orsa,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Dalarnas län,68.46,68.46,0,58.177,Slutligt inmätt,511-7886-2011,Miljöbalken,Länsstyrelse
2001204,Bollsberget,Naturreservat,Gällande,"""2003-03-12T00:00:00.000Z""","""2003-04-17T00:00:00.000Z""","""2003-04-17T00:00:00.000Z""",Jämtlands Län,Strömsund,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Jämtlands län,332.04,323.29,8.63,311.82,Slutligt inmätt,511-1000-02,Miljöbalken,Länsstyrelse
2013330,Jättungsmyran,Naturreservat,Gällande,"""2007-09-21T00:00:00.000Z""","""2007-10-26T00:00:00.000Z""","""2007-10-26T00:00:00.000Z""",Västerbottens Län,Skellefteå,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västerbottens län,838.28,784.55,53.84,235.317,Slutligt inmätt,511-13693-2002,Miljöbalken,Länsstyrelse
2000803,Safjället,Naturreservat,Gällande,"""1991-09-13T00:00:00.000Z""","""1993-05-24T00:00:00.000Z""","""1993-05-24T00:00:00.000Z""",Västra Götalands Län,Mölndal,"III, Naturmonument (Natural Monument)",Mölndals kommun,87.57,86.46,1.12,76.072,Justerad mot fastighetskarta,"Mölndals kommun, 89/205",Naturvårdslagen,Kommun
2000232,Fibbetorpsskogen,Naturreservat,Gällande,"""1994-09-26T00:00:00.000Z""","""1994-10-17T00:00:00.000Z""","""1994-10-17T00:00:00.000Z""",Örebro Län,Nora,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Nora kommun,41.57,25.68,15.87,23.368,Justerad mot fastighetskarta,303/92,Naturvårdslagen,Kommun
2002228,Danshallmyren,Naturreservat,Gällande,"""2001-06-25T00:00:00.000Z""","""2001-10-12T00:00:00.000Z""","""2001-10-12T00:00:00.000Z""",Värmlands Län,Torsby,"Ib, Vildmarksområde (Wilderness Area)",Länsstyrelsen i Värmlands län,539.57,538.72,0.9,330.446,Justerad mot fastighetskarta,231-4347-00,Naturvårdslagen,Länsstyrelse
2010901,Åsen,Naturreservat,Gällande,"""2007-06-20T00:00:00.000Z""","""2007-07-23T00:00:00.000Z""","""2012-04-27T00:00:00.000Z""",Östergötlands Län,Åtvidaberg,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Östergötlands län,58.84,58,0.8,55.718,Slutligt inmätt,511-9719-11,Miljöbalken,Länsstyrelse
2000285,Kyrkön,Naturreservat,Gällande,"""1971-08-23T00:00:00.000Z""","""1971-09-20T00:00:00.000Z""","""2008-05-09T00:00:00.000Z""",Gävleborgs Län,Ljusdal,"0, Områden som ej kan klassificeras enligt IUCN: s system.",Länsstyrelsen i Gävleborgs län,5.97,5.83,0.18,5.392,Slutligt inmätt,"511-4226-06, 61-203",Miljöbalken,Länsstyrelse
2045091,Gräsberget,Naturreservat,Gällande,"""2016-12-14T00:00:00.000Z""","""2017-01-07T00:00:00.000Z""","""2017-01-07T00:00:00.000Z""",Gävleborgs Län,Ljusdal,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Gävleborgs län,294.86,280.08,14.87,248.402,Slutligt inmätt,511-5433-2011,Miljöbalken,Länsstyrelse
2000715,Kallmyr,Naturreservat,Gällande,"""1999-01-07T00:00:00.000Z""","""1999-02-01T00:00:00.000Z""","""1999-02-01T00:00:00.000Z""",Gävleborgs Län,Ljusdal,"0, Områden som ej kan klassificeras enligt IUCN: s system.",Ljusdals kommun,3.79,3.79,0,3.787,Justerad mot fastighetskarta,Ljusdals kommuns 210 01 544/98,Naturvårdslagen,Kommun
2010947,Korpebogölen,Naturreservat,Gällande,"""2012-12-06T00:00:00.000Z""","""2013-01-05T00:00:00.000Z""","""2013-01-05T00:00:00.000Z""",Östergötlands Län,Kinda,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Östergötlands län,24.04,24,0,23.629,Slutligt inmätt,511-6115-11,Miljöbalken,Länsstyrelse
2020585,Vinkkakoski,Naturreservat,Gällande,"""2010-06-08T00:00:00.000Z""","""2010-07-29T00:00:00.000Z""","""2010-07-29T00:00:00.000Z""",Norrbottens Län,Kiruna,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Norrbottens län,37.76,30.82,6.86,19.358,Slutligt inmätt,511-554-10,Miljöbalken,Länsstyrelse
2003016,Långsidberget,Naturreservat,Gällande,"""2005-08-03T00:00:00.000Z""","""2005-09-03T00:00:00.000Z""","""2005-09-03T00:00:00.000Z""",Jämtlands Län,Härjedalen,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Jämtlands län,295.68,295.48,0.18,280.813,Slutligt inmätt,511-3728-05,Miljöbalken,Länsstyrelse
2040391,Sandåns lövskog,Naturreservat,Gällande,"""2013-06-11T00:00:00.000Z""","""2013-07-09T00:00:00.000Z""","""2013-07-09T00:00:00.000Z""",Värmlands Län,Säffle,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Värmlands län,21.51,16.15,5.46,15,Slutligt inmätt,511-422-2012,Miljöbalken,Länsstyrelse
2000391,Valdalsbergen,Naturreservat,Gällande,"""2001-01-05T00:00:00.000Z""","""2001-03-23T00:00:00.000Z""","""2001-03-23T00:00:00.000Z""",Västra Götalands Län,Lilla Edet,"Ia, Strikt naturreservat (Strict Nature Reserve)",Västkuststiftelsen,95.83,94.07,1.71,92.421,Justerad mot fastighetskarta,231-34569-2000 Doss nr 1462-2205,Naturvårdslagen,Länsstyrelse
2026689,Lämmedal,Naturreservat,Gällande,"""2012-11-23T00:00:00.000Z""","""2012-12-21T00:00:00.000Z""","""2012-12-21T00:00:00.000Z""",Kalmar Län,Oskarshamn,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Kalmar län,72.4,72.3,0.13,71.409,Slutligt inmätt,511-2907-12,Miljöbalken,Länsstyrelse
2014954,Strandskogen,Naturreservat,Gällande,"""2009-10-26T00:00:00.000Z""","""2009-11-28T00:00:00.000Z""","""2009-11-28T00:00:00.000Z""",Kalmar Län,Borgholm,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Kalmar län,158.17,118.9,39.3,108.477,Slutligt inmätt,231-1923-05,Miljöbalken,Länsstyrelse
2028349,Gräddö-Asken,Naturreservat,Gällande,"""2014-01-09T00:00:00.000Z""","""2014-02-13T00:00:00.000Z""","""2014-02-13T00:00:00.000Z""",Stockholms Län,Norrtälje,"0, Områden som ej kan klassificeras enligt IUCN: s system.",Länsstyrelsen i Stockholms län,11.09,6.14,4.87,5.675,Ospecificerad,511-29829-2012 (fd 511-2010-12605),Miljöbalken,Länsstyrelse
2000993,Skags-Furuholmen,Naturreservat,Gällande,"""1997-12-05T00:00:00.000Z""","""1997-12-29T00:00:00.000Z""","""1997-12-29T00:00:00.000Z""",Norrbottens Län,Kalix,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Norrbottens län,62.59,15.23,47.36,13.41,Justerad mot fastighetskarta,231-11162-97,Naturvårdslagen,Länsstyrelse
2027369,Båsebergskogen,Naturreservat,Gällande,"""2011-06-30T00:00:00.000Z""","""2011-08-01T00:00:00.000Z""","""2011-08-01T00:00:00.000Z""",Östergötlands Län,Motala,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Östergötlands län,31.67,30.38,1.31,27.686,Slutligt inmätt,511-16438-05,Miljöbalken,Länsstyrelse
2000837,Paradiset,Naturreservat,Gällande,"""2002-06-17T00:00:00.000Z""","""2002-07-15T00:00:00.000Z""","""2010-08-26T00:00:00.000Z""",Stockholms Län,Huddinge,"Ia, Strikt naturreservat (Strict Nature Reserve)",Huddinge kommun,757.77,744.76,13.1,620.819,Ospecificerad,511-2010-9584,Miljöbalken,Kommun
2013521,Regnaholms lövskog,Naturreservat,Gällande,"""2008-12-03T00:00:00.000Z""","""2009-01-05T00:00:00.000Z""","""2009-01-05T00:00:00.000Z""",Östergötlands Län,Finspång,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Östergötlands län,53.48,53.48,0.02,51.188,Slutligt inmätt,511-22791 -06,Miljöbalken,Länsstyrelse
2000897,Odensalakärret,Naturreservat,Gällande,"""1986-01-22T00:00:00.000Z""","""1986-02-20T00:00:00.000Z""","""1986-02-20T00:00:00.000Z""",Jämtlands Län,Östersund,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Östersunds kommun,3.22,3.22,0,2.563,Ospecificerad,11.131-2243-85,Naturvårdslagen,Länsstyrelse
2040452,Långnäsudden,Naturreservat,Gällande,"""2016-12-14T00:00:00.000Z""","""2017-01-07T00:00:00.000Z""","""2017-01-07T00:00:00.000Z""",Gävleborgs Län,Söderhamn,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Gävleborgs län,37.34,34.17,3.2,33.632,Ospecificerad,511-7892-11,Miljöbalken,Länsstyrelse
2001738,Ängelholm,Naturreservat,Gällande,"""1969-01-07T00:00:00.000Z""","""1969-01-07T00:00:00.000Z""","""2016-07-02T00:00:00.000Z""",Östergötlands Län,Valdemarsvik,"V, Skyddat landskap/havsområde (Protected Landscape/Seascape)",Länsstyrelsen i Östergötlands län,907.7,95.8,811.86,64.212,Ospecificerad,2516-2016,Miljöbalken,Länsstyrelse
2001291,Skattmansöådalen,Naturreservat,Gällande,"""1961-05-26T00:00:00.000Z""","""1961-06-23T00:00:00.000Z""","""1961-06-23T00:00:00.000Z""",Uppsala Län,Heby,"III, Naturmonument (Natural Monument)",Länsstyrelsen i Uppsala län,11.46,11.38,0.09,4.934,Justerad mot fastighetskarta,"11.121-2411-74, III R-14-60",Naturvårdslagen,Länsstyrelse
2020706,Lunden,Naturreservat,Gällande,"""2011-10-20T00:00:00.000Z""","""2011-11-15T00:00:00.000Z""","""2011-11-15T00:00:00.000Z""",Kronobergs Län,Växjö,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Kronobergs län,492.01,426.47,65.69,248.495,Slutligt inmätt,511-6543-08,Miljöbalken,Länsstyrelse
2000327,Bäckagården,Naturreservat,Gällande,"""1995-09-05T00:00:00.000Z""","""1995-09-26T00:00:00.000Z""","""1995-09-26T00:00:00.000Z""",Västra Götalands Län,Skövde,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Västra Götalands län,8.58,8.59,0,8.443,Justerad mot fastighetskarta,231-4253-95,Naturvårdslagen,Länsstyrelse
2014384,Östermoskogen,Naturreservat,Gällande,"""2008-09-29T00:00:00.000Z""","""2008-10-31T00:00:00.000Z""","""2008-10-31T00:00:00.000Z""",Jönköpings Län,Vaggeryd,"Ia, Strikt naturreservat (Strict Nature Reserve)",Vaggeryds kommun,31.82,30.25,1.5,27.726,Ospecificerad,511-1987-08,Miljöbalken,Kommun
2002384,Lövsjö ängar Domänreservat,Naturreservat,Gällande,"""1996-09-23T00:00:00.000Z""","""1997-01-20T00:00:00.000Z""","""1997-01-20T00:00:00.000Z""",Kronobergs Län,Lessebo,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Kronobergs län,17.91,17.89,0,9.403,Slutligt inmätt,231-3418-96,Naturvårdslagen,Länsstyrelse
2001612,Kalkstenstjärn,Naturreservat,Gällande,"""1976-03-02T00:00:00.000Z""","""1976-03-23T00:00:00.000Z""","""1976-03-23T00:00:00.000Z""",Västerbottens Län,Skellefteå,"0, Områden som ej kan klassificeras enligt IUCN: s system.",Länsstyrelsen i Västerbottens län,6.06,6.05,0,5.889,Justerad mot fastighetskarta,11.111-820-71     RrAC52,Naturvårdslagen,Länsstyrelse
2004571,Hulebo,Naturreservat,Gällande,"""2006-01-10T00:00:00.000Z""","""2006-02-20T00:00:00.000Z""","""2006-02-20T00:00:00.000Z""",Östergötlands Län,Kinda,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Östergötlands län,31.89,31.77,0.14,29.493,Slutligt inmätt,511-9109-99,Miljöbalken,Länsstyrelse
2000416,Torpanäset,Naturreservat,Gällande,"""2002-07-05T00:00:00.000Z""","""2002-08-05T00:00:00.000Z""","""2002-08-05T00:00:00.000Z""",Västra Götalands Län,Tranemo,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Borås kommun,158.5,157.24,1.26,125.035,Slutligt inmätt,"511-62721-2001, Doss nr 1452-2204",Miljöbalken,Länsstyrelse
2030829,Säveån- Hedefors,Naturreservat,Gällande,"""2012-03-12T00:00:00.000Z""","""2012-08-30T00:00:00.000Z""","""2012-08-30T00:00:00.000Z""",Västra Götalands Län,Lerum,"III, Naturmonument (Natural Monument)",Västkuststiftelsen,22.78,16.67,6.24,9.943,Ospecificerad,511-93748-2009,Miljöbalken,Länsstyrelse
2000005,Gymmerholmen,Naturreservat,Gällande,"""1974-05-07T00:00:00.000Z""","""1974-06-04T00:00:00.000Z""","""1974-06-04T00:00:00.000Z""",Stockholms Län,Värmdö,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Stockholms län,35.75,8.17,27.59,0.584,Justerad mot fastighetskarta,11.121-196-73  0120-02-030,Naturvårdslagen,Länsstyrelse
2022409,Rösjöskogen,Naturreservat,Gällande,"""2010-06-09T00:00:00.000Z""","""2010-07-27T00:00:00.000Z""","""2010-07-27T00:00:00.000Z""",Stockholms Län,Sollentuna,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Sollentuna kommun,206.1,183.03,23.28,154.631,Ospecificerad,511-2010-9369,Miljöbalken,Kommun
2041692,Lunnamossen,Naturreservat,Gällande,"""2013-12-09T00:00:00.000Z""","""2014-06-26T00:00:00.000Z""","""2014-06-26T00:00:00.000Z""",Hallands Län,Hylte,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Hallands län,113.72,113.76,0,56.173,Slutligt inmätt,511-3521-12,Miljöbalken,Länsstyrelse
2023329,Smolbäcken,Naturreservat,Gällande,"""2013-09-23T00:00:00.000Z""","""2014-05-28T00:00:00.000Z""","""2014-05-28T00:00:00.000Z""",Dalarnas Län,Älvdalen,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Dalarnas län,110.52,110.53,0,109.602,Slutligt inmätt,511-2750-2012,Miljöbalken,Länsstyrelse
2000402,Torsängen,Naturreservat,Gällande,"""1998-12-22T00:00:00.000Z""","""2001-10-11T00:00:00.000Z""","""2001-10-11T00:00:00.000Z""",Västra Götalands Län,Lidköping,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Västra Götalands län,2.96,2.95,0,2.861,Justerad mot fastighetskarta,231-55585-98,Naturvårdslagen,Länsstyrelse
2001595,Borup,Naturreservat,Gällande,"""1997-01-27T00:00:00.000Z""","""1997-03-10T00:00:00.000Z""","""1997-03-10T00:00:00.000Z""",Västerbottens Län,Norsjö,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västerbottens län,68.41,67.9,0.55,63.963,Justerad mot fastighetskarta,231-10492/96,Naturvårdslagen,Länsstyrelse
2014965,Konungsbacken,Naturreservat,Gällande,"""2009-11-03T00:00:00.000Z""","""2009-12-12T00:00:00.000Z""","""2009-12-12T00:00:00.000Z""",Kalmar Län,Mörbylånga,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Kalmar län,112.06,111.91,0,99.067,Slutligt inmätt,511-11451-04,Miljöbalken,Länsstyrelse
2001647,Hertsånger,Naturreservat,Gällande,"""1983-02-28T00:00:00.000Z""","""1984-05-24T00:00:00.000Z""","""1984-05-24T00:00:00.000Z""",Västerbottens Län,Robertsfors,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Västerbottens län,751.49,528.38,223.08,390.671,Justerad mot fastighetskarta,11.1211-3146-76    RrAc 67,Naturvårdslagen,Länsstyrelse
2013448,Nyvallen Rännberg,Naturreservat,Gällande,"""2007-10-24T00:00:00.000Z""","""2007-11-23T00:00:00.000Z""","""2007-11-23T00:00:00.000Z""",Jämtlands Län,Åre,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Jämtlands län,300.04,297.35,2.7,234.3,Slutligt inmätt,511-10638-07,Miljöbalken,Länsstyrelse
2042388,Hålebäckseröd,Naturreservat,Gällande,"""2014-06-26T00:00:00.000Z""","""2014-07-25T00:00:00.000Z""","""2014-07-25T00:00:00.000Z""",Skåne Län,Ängelholm,"Ia, Strikt naturreservat (Strict Nature Reserve)",Länsstyrelsen i Skåne län,4.45,4.47,0,3.783,Ospecificerad,"511-3169-2014, 511-14839-2014",Miljöbalken,Länsstyrelse
2026749,Ösan,Naturreservat,Gällande,"""2011-06-15T00:00:00.000Z""","""2011-07-15T00:00:00.000Z""","""2011-07-15T00:00:00.000Z""",Västra Götalands Län,Bengtsfors,"Ia, Strikt naturreservat (Strict Nature Reserve)",Bengtsfors kommun,34.66,19,15.62,18.026,Ospecificerad,511-3139-2011,Miljöbalken,Kommun
2040869,Sånnarna,Naturreservat,Gällande,"""2013-04-09T00:00:00.000Z""","""2014-02-20T00:00:00.000Z""","""2014-07-17T00:00:00.000Z""",Skåne Län,Kristianstad,"Ia, Strikt naturreservat (Strict Nature Reserve)",Kristianstads kommun,44.64,44.58,0,0.009,Ospecificerad,KS2012/561,Miljöbalken,Kommun
2000209,Hökhöjden,Naturreservat,Gällande,"""1976-05-14T00:00:00.000Z""","""1976-05-14T00:00:00.000Z""","""1976-05-14T00:00:00.000Z""",Örebro Län,Hällefors,"V, Skyddat landskap/havsområde (Protected Landscape/Seascape)",Hällefors kommun,244.69,244.51,0.14,224.198,Justerad mot fastighetskarta,"11.111-2470-75, RrT 122",Naturvårdslagen,Länsstyrelse
2000632,Fiskarudden,Naturreservat,Gällande,"""1973-10-23T00:00:00.000Z""","""1973-11-20T00:00:00.000Z""","""1973-11-20T00:00:00.000Z""",Stockholms Län,Norrtälje,"IV, Habitat/Artskyddsområde (Habitat/Species Management Area)",Länsstyrelsen i Stockholms län,4.44,4.4,0.06,1.721,Justerad mot fastighetskarta,11.121-62-71   0188-02-019,Naturvårdslagen,Länsstyrelse
